,name,n_or_f
12135,"""42 U.S.C. §1983""",0.0
12136,"""42 u.s.c. 12112""",0.0
12137,"""42 U.S.C.S. § 3604(f)(3)(B)""",0.0
12138,"""42 USC § 17935""",1.0
12139,"""438-007-0015""",0.0
12140,"""44 C.F.R. 208""",1.0
12141,"""440""",0.0
12142,"""44-53-370"" ""probable cause""",0.0
12143,"""45(d)(3)(iv)""",0.0
12144,"""450%25 of the Federal Poverty Level""",1.0
12145,"""46(f)(2)(b)""",0.0
12146,"""46:23-9.9""",0.0
12147,"""46a-5-101""",0.0
12148,"""47 u.s.c. 227""",0.0
12150,"""472 F. Supp. 2d 8",0.0
12151,"""474 F.2d 67""",1.0
12152,"""48 Neb Admin Code 12""",1.0
12153,"""49 CFR 371""",0.0
12154,"""49 u.s.c. 14102(a)""",0.0
12155,"""4970""",0.0
12156,"""5 U.S.C. Section 552(a)""",0.0
12157,"""5.2.4""",0.0
12158,"""5.30B""",0.0
12159,"""500.9""",0.0
12160,"""509.050""",0.0
12161,"""51.0076""",0.0
12162,"""512""",0.0
12163,"""52 COLUM. J. TRANSNAT%2019L. 542""",1.0
12164,"""52 Mass. App. Ct. 619""",1.0
12165,"""52:14b-1""",0.0
12167,"""530 So. 2d 428",0.0
12168,"""531 F.3d 127""",1.0
12169,"""537.225.7""",0.0
12171,"""54(b) certification""",0.0
12172,"""545.101""",0.0
12173,"""55.01(a)(2)""",0.0
12174,"""55.27(a)(6)""",0.0
12175,"""5501.6""",0.0
12177,"""56""",0.0
12179,"""56(h)""",0.0
12180,"""57.02""",0.0
12181,"""57.7(c)""",0.0
12183,"""5721.37"" ""one year"" premature dismiss",0.0
12185,"""5th amendment"" ""self incrimination"" convicted civil trial",0.0
12186,"""6.13 et""",1.0
12187,"""600.8031""",0.0
12188,"""600.8035""",0.0
12189,"""60-1103(d)""",0.0
12190,"""60-2301""",0.0
12191,"""6-1112(1)""",1.0
12192,"""620.1304""",0.0
12193,"""62-3-3""",0.0
12194,"""6308""",0.0
12195,"""644 F.3d 349""",1.0
12196,"""64B16-28.604""",0.0
12197,"""66 Pa C.S. 2806""",1.0
12198,"""66.1""",0.0
12203,"""7.1(b)(3)",1.0
12204,"""7.1(b)(3)""",1.0
12205,"""7.1.6.2""",0.0
12206,"""700 belleville""",1.0
12207,"""701.04""",0.0
12208,"""701.510""",0.0
12210,"""72 Op. Att'y Gen. 121""",1.0
12211,"""72(b)(3)""",0.0
12213,"""744.363""",0.0
12214,"""75.130""",0.0
12215,"""77 agency""",0.0
12216,"""787 So.2d 955""",1.0
12218,"""8 c.f.r. § 1003.23"" timely unopposed",0.0
12219,"""8 U.S.C. § 1229a(b)(4)(B)""",0.0
12220,"""8 USC section 1327""",1.0
12222,"""811""",0.0
12223,"""812 F.3d""",1.0
12225,"""833 F.2d at 185 """,1.0
12226,"""85.32""",0.0
12227,"""852.05""",0.0
12228,"""9 millimeter""",0.0
12231,"""95.003""",0.0
12232,"""954""",0.0
12233,"""98-382""",0.0
12234,"""984.01(3)""",0.0
12235,"""a.b. 3418""",1.0
12236,"""A-88-167""",0.0
12237,"""ABA Formal Opinion 10-456 """,1.0
12238,"""Act 68""",0.0
12239,"""Adopted Dec. 17",1.0
12241,"""American Institute of Marine Underwriters Builder%2019s Risk Clauses (Feb. 8",1.0
12242,"""article 10""",0.0
12244,"""article 78"" ""per se arbitrary and capricious""",0.0
12245,"""article 97""",0.0
12247,"""B-293344.2""",0.0
12248,"""B-401658""",0.0
12249,"""bankruptcy code 1328""",1.0
12250,"""Board has long held that job titles and descriptions prepared by employers are not controlling; rather the Board looks to the authority actually possessed and the work actually performed by the alleged supervisor""",0.0
12251,"""Brown",0.0
12252,"""Business & Professions Code section 7208""",1.0
12253,"""Business Law Section 349""",1.0
12254,"""C-00945488""",0.0
12255,"""CA Public Resources Code 42355 & Amazon""",1.0
12256,"""caci 3926""",1.0
12257,"""Cal Lab Code § 233""",1.0
12260,"""california consumer privacy act of 2018""",1.0
12262,"""canal act of 1825""",1.0
12264,"""cfr 18.90""",0.0
12265,"""chapter 11"" debtor objects opposes ""motion for stay relief"" trustee",0.0
12266,"""chapter 13 petition""",0.0
12267,"""Chapter 782 of the Statutes of 1982""",1.0
12268,"""circuit rule 47.1""",0.0
12269,"""Civ.R. 41""",0.0
12270,"""civ.r. 60""",0.0
12271,"""Civ.R. 75(L)""",0.0
12272,"""civ.r.59(A)(2)"" false testimony",0.0
12273,"""Civil Code §1946""",1.0
12274,"""class action"" 2018",0.0
12275,"""class action"" 2018 ""fair and reasonable""",0.0
12276,"""compa%f1%eda de parques nacionales de puerto rico""",1.0
12277,"""constructive trust"" trustee standing 544 548",0.0
12278,"""cplr 3121""",1.0
12279,"""CPLR 510""",1.0
12280,"""CPLR 7511"" ""beit din""",1.0
12281,"""CR 26.02""",1.0
12282,"""CR 30""",0.0
12283,"""CR 33.03""",1.0
12284,"""CR 37""",0.0
12285,"""CR 6 (d)""",1.0
12287,"""defense appropriations act",0.0
12289,"""Does 1-10""",1.0
12291,"""ethics opinion 256""",1.0
12292,"""EU Parliament Calls For Renegotiating %2018Shocking%2019 FATCA""",1.0
12294,"""executive law 15""",1.0
12295,"""f072905""",0.0
12296,"""f075037""",0.0
12297,"""fair debt collection practices"" ""1692(e)(11)"" time barred",0.0
12298,"""False arrest""",0.0
12299,"""family code 2108""",1.0
12301,"""fca 311.2""",1.0
12302,"""Fed. R. Civ. P. 42(a)""",0.0
12303,"""Fed. R. Civ. P. 45 (b)""",1.0
12305,"""Federal Rule of Civil Procedure 4.1""",1.0
12306,"""Filing a Form 15 does not obviate the need to file all delinquent reports""",1.0
12307,"""FLA.R.C.P. 1.140""",1.0
12308,"""Florida Jurisprudence 2d""",1.0
12309,"""Food Security Act of 1985""",0.0
12310,"""Foreign Investment Risk Review Modernization Act of 2018""",1.0
12311,"""Form 106""",0.0
12312,"""fraudulent transfer"" ""9(b)""",0.0
12313,"""frcp 32""",1.0
12314,"""FRCP 68""",0.0
12315,"""FRE 405(b)""",0.0
12316,"""From 2010 to""",0.0
12317,"""GA H.B. 24""",1.0
12318,"""Gasch"" 281",0.0
12319,"""gbl 458""",1.0
12320,"""government contracts"" ""chapter 11""",0.0
12322,"""h.s.b. 558""",1.0
12323,"""Horim w 2 Yi""",0.0
12324,"""Ill. 16th Cir. R.""",1.0
12325,"""Ill. Rev. Stat. ch. 38",1.0
12326,"""In a proceeding",1.0
12327,"""IS10-108""",0.0
12328,"""KRS 344.555""",1.0
12329,"""KRS 446.060""",1.0
12330,"""L.D. 1001""",1.0
12331,"""La C Cr P Art 580""",1.0
12333,"""litigation control group"" RPC 1.13 ""ex parte""",0.0
12334,"""LMR Partners""",1.0
12335,"""Local Rule 20""",0.0
12336,"""LR 7-4""",0.0
12337,"""march 1",0.0
12338,"""marchman act"" ""15 days""",0.0
12339,"""Matter of Special Investigation 1198""",1.0
12341,"""Mayor's Order 2006-61""",1.0
12343,"""MCL 712A.2(b)(2)""",1.0
12345,"""mcr 7.103""",1.0
12346,"""medical professional liability"" fund 242",0.0
12347,"""Minn. Stat. 609.341",1.0
12348,"""moore's federal practice"" 62.03 n.6 stay execution",0.0
12349,"""Motion in Limine""",0.0
12350,"""MURRAY ON CONTRACTS § 60""",1.0
12351,"""N.J. Stat. 2A:44-24""",1.0
12352,"""N.J.A.C. 5:23-2.16(f)""",1.0
12354,"""N.Y. Elec. Law sec. 8-""300",0.0
12355,"""NAVAIRINST 13034.1""",0.0
12356,"""new York debtor and creditor law 276",0.0
12357,"""NFPA 921""",1.0
12358,"""NJAC 1:6a-10.1(D)""",1.0
12360,"""NRCP 55( c)""",0.0
12361,"""NRS 41A.071""",1.0
12362,"""NRS 55(b)(2)""",1.0
12363,"""NY CLS Civ S Appx § 26""",1.0
12364,"""OAC 3745-352-01""",1.0
12365,"""OAR 436-030-0015(1)(c)""",1.0
12366,"""order 16"" ""weighted average""",0.0
12367,"""Order No. 712""",1.0
12370,"""Outside Counsel ; Assessing the Impact of the Right of Election on Elder Law""",1.0
12372,"""P.A. 92-203""",1.0
12374,"""P.E.R.C. No. 86-16""",1.0
12375,"""PA 15 P.S. §""",1.0
12376,"""penal law 260.10""",1.0
12378,"""permitir prueba pericial"" ""t%e9rmino para el descubrimiento""",0.0
12379,"""Petitioner's application for leave to file a second or successive 28 U.S.C. Section 2255 motion is granted""",0.0
12381,"""private letter ruling 91-5""",1.0
12382,"""Property damage""",0.0
12385,"""public officers law 87 (b) (2)",0.0
12386,"""punitive damages"" ""604.1"" ""proposed amended complaint""",0.0
12387,"""purpose of Section 2503(7)""",0.0
12388,"""R277-720""",0.0
12389,"""Regla 34.1""",1.0
12390,"""regla 60"" ""menor de edad""",0.0
12391,"""Restatement (Second) of Conflict of Laws 187""",1.0
12392,"""restructuring professional"" 547 ""ordinary course of business""",0.0
12393,"""rev. rul. 68-55""",1.0
12394,"""rpapl 1341(2)",0.0
12395,"""rpapl 913""",1.0
12397,"""rpc 3.2""",0.0
12398,"""RPC 8.2(a)""",0.0
12399,"""RSMo 386.250(3)""",1.0
12400,"""rul. 79-70""",0.0
12401,"""Rule 1.2(e)""",1.0
12402,"""Rule 1.7""",0.0
12403,"""rule 10(c)""",0.0
12404,"""Rule 1080""",0.0
12405,"""rule 12(f) motion""",0.0
12406,"""Rule 12(h)""",0.0
12407,"""rule 12g5-1""",0.0
12408,"""Rule 13""",0.0
12409,"""rule 145""",0.0
12412,"""rule 26(c)""",0.0
12413,"""Rule 27-13(k)""",1.0
12415,"""Rule 3.1700""",1.0
12416,"""rule 3.2""",1.0
12419,"""Rule 4""",0.0
12420,"""Rule 4.5""",0.0
12421,"""rule 402""",0.0
12422,"""Rule 404(b)""",0.0
12423,"""Rule 41(a)(2)"" counterclaim",0.0
12426,"""Rule 56(d)""",0.0
12427,"""rule 6(b)""",0.0
12428,"""Rule 6(b)(2)""",1.0
12430,"""Rule 736.11""",1.0
12431,"""rule 9(b)""",0.0
12432,"""rule 9.5"" misrepresentation",0.0
12433,"""S. Hrg. 113-641""",1.0
12435,"""S. Rep. No. 109-78""",1.0
12436,"""s.b. 1293""",1.0
12437,"""s.b. 153""",1.0
12438,"""s.b. 254""",1.0
12439,"""s.r. 26""",1.0
12440,"""S6576""",0.0
12442,"""SARA panel"" ""recommendation 5.3""",0.0
12444,"""section 46""",0.0
12445,"""section 5",0.0
12446,"""section 911""",0.0
12447,"""section 954"" employee",0.0
12448,"""Sen. Bill No. 863""",1.0
12449,"""senate bill 813""",1.0
12450,"""Senate Congressional Record",0.0
12451,"""September 20th""",0.0
12453,"""sets forth an enforceable right under 42 U.S.C.S. 1983""",1.0
12454,"""slip and fall!"" + ""966"" + ""affidavit!""",0.0
12456,"""statute of limitations"" ""337(1)""",0.0
12458,"""surety bond program"" ""chapter 11 plan""",0.0
12459,"""T.D. 8646""",0.0
12460,"""Tenn. R. App. P. 13(d)""",0.0
12461,"""Tex. Prob. Code sec. 59(b)""",1.0
12462,"""tex. r. civ. p 637 """,1.0
12463,"""title 18-C""",0.0
12464,"""trap for the unwary"" section 203 delaware",0.0
12465,"""Treasury Decision 6210""",1.0
12466,"""ucc-1""",0.0
12467,"""UCC-3 financing""",0.0
12468,"""UD 513""",1.0
12469,"""UD 516""",1.0
12471,"""Uniform Trust Code 411""",1.0
12473,"""virginia code 18.2-172"" ""aggravated felony""",0.0
12474,"""Wh-60""",0.0
12475,"""Wigmore",1.0
12476,"""workers' compensation bar"" ""1099""",0.0
12478,"""workers' compensation"" ""1099""",0.0
12479,"""Worthless check""",0.0
12480,"""wv code 69-12-1""",1.0
12481,"""youth center"" 481.134",0.0
12482,%2022 48A Fla Jur State of Florida § 338%2022,0.0
12484,%2032Is Something Going Wrong in the WTO Dispute Settlement?%2032,0.0
12485,%b6 1300.11 Removal and Remand of Proceedings; 28 U.S.C. § 1452,1.0
12487,"(""First Call Resolution",0.0
12488,"(""SME finance gap"")",0.0
12489,"(""tex. r. civ. p. 193.7"")",0.0
12490,(1) the characteristics of the accused,0.0
12491,(12)(b)(6),0.0
12492,(93.002!),0.0
12493,(civil procure rule 1.09),0.0
12494,(Hunt v. Superior Court (1999) 21 Cal.4th 984,0.0
12496,§ 1.4 Contracts of Adhesion,0.0
12497,§ 1.441-1(c).,0.0
12498,§ 102.01 Writ of Prohibition,0.0
12499,§ 11.17 Social Host Liability. illinois,0.0
12500,§ 115.94 Allegation for Use in FEHA Complaint%2014Retaliation [Gov. Code § 12940(h)],0.0
12501,§ 12%2013301,0.0
12502,§ 12.06 Rights of Guarantor,0.0
12503,§ 12.1-13,0.0
12504,§ 1-204,1.0
12505,§ 121.01 Text of 28 U.S.C. § 2283 (Federal Anti-Injunction Statute),0.0
12507,§ 126.53 Complaint Code [Civ. Proc. § 425.10] for Compensatory [Civ. Code § 3336] and Punitive or Exemplary [Civ. Code § 3294] Damages for Injury Based on Conspiracy%2014Conversion of Plaintiff Employer%2019s Property by Employee Salesperson and Third Party,0.0
12508,§ 1300.67.24,0.0
12510,§ 13-21-102,0.0
12511,§ 14.09 The Court-Appointed Attorney and the Right to Counsel,0.0
12512,§ 14:3.Owner%2014Damages for breach,0.0
12513,§ 140.103 Complaint for Damages [Civ. Code § 3300] for Breach of Written Contract%2014By Third-Party Beneficiary [Civ. Code § 1559],0.0
12514,§ 141.54 Supporting Contention That Landlord Who Failed to Return Security Deposit and to Provide a Written Accounting of Deductions to Tenant in a Timely Manner [Civ. Code § 1950.5(g)] Is Entitled to Recover Unpaid Rent and Costs of Cleaning and Repair,0.0
12515,§ 15-11-543. Notice of alibi defense,0.0
12516,§ 15-11-604. Credit for time served,0.0
12517,§ 15-13-4. Rule nisi; service,0.0
12518,§ 160.518 Exchange of witness lists,0.0
12519,§ 16106,0.0
12520,§ 18.3 Employee Stock Purchase and Stock Option Agreements,0.0
12522,§ 20.65 Past Recollection Recorded [Evid. Code § 1237],0.0
12523,§ 203.16 Remedies for Wrongful Termination in Breach of Employment Contract,0.0
12525,§ 23-63-1806,0.0
12526,"§ 24.11 Interpretation of Contracts Distinguished from Application of The ""Parol Evidence Rule""",0.0
12527,§ 244.20 Contract for Sale of Real Estate%2014Broker%2019s Forms,0.0
12529,§ 275.205-3,0.0
12530,§ 289,0.0
12531,§ 3.05 Abandonment,0.0
12532,§ 303.132 Proceedings for Temporary Restraining Order and Order to Show Cause re Preliminary Injunction [Code Civ. Proc. § 527]%2014Temporary Restraining Order and Order to Show Cause re Preliminary Injunction,0.0
12533,§ 3-101(e)(1) of the Public Safety Article,0.0
12534,§ 3-118 Training regarding homeless,0.0
12535,§ 3-202. Assault in the first degree,0.0
12537,§ 332.80 72-Hour Notice to Occupant to Remove Recreational Vehicle of Defaulting Occupant From Recreational Vehicle Park [Civ. Code § 799.57]%2014By Management,0.0
12538,§ 333.80 Complaint for Unlawful Detainer by Lessor,0.0
12539,§ 349.100 Complaint [Fed. R. Civ. P.,0.0
12540,§ 35.3. Lien for taxes,0.0
12541,§ 3912 Counsel fees landlord,0.0
12542,§ 4.03 The Private Offering Exemption%2014Maryland,0.0
12544,§ 4.2.2.3 DOCTRINE OF SUBSTANTIAL COMPLIANCE,0.0
12546,§ 40-303.13. When suit to be commenced.,0.0
12547,§ 502(c),0.0
12548,"§ 504 (""Discretionary Trusts""",0.0
12550,§ 523(a)(2) non-discharge of attorney's fees,0.0
12551,§ 550.42 Complaint for Damages for Trespass to Real Property,0.0
12552,§ 551.152 Grounds for Declaring Mistrial,0.0
12554,§ 55-7-,0.0
12555,§ 55-7-13a,0.0
12556,§ 565.270 Complaint for Damages [Civ. Code §§ 3294,0.0
12557,"§ 6.17 ""Shepardizing"" Court Opinions",0.0
12558,§ 68 Attorney--Client Privilege,0.0
12559,§ 7.12 Authenticating Photographs,0.0
12560,"§ 74.4 Impossibility of Performance as a Discharge of Contractual Duty%2014""Act of God""",0.0
12562,§ 75-50,0.0
12564,§ 80.4310. Report Regarding Differences from Application,0.0
12565,§ 825.215,0.0
12566,"§ 87-1. ""General contractor"" defined; exceptions.",0.0
12567,§ 893.147. Use,0.0
12569,§ 94886,0.0
12571,§1927,0.0
12572,§19-505,0.0
12573,§29-1-7-18,0.0
12574,§3232. Ramps.,0.0
12576,§44-10-16,0.0
12579,§5-113,1.0
12581,1 N.Y. Rev. Stat. ch. 748,0.0
12582,1. FL Statute 409.905 %2013 Mandatory Medicaid Services,0.0
12586,1.367(d)-1T(g)(2)(i),0.0
12587,1.401(a)(9)-8,0.0
12588,1.420 hearing motion to dismiss,0.0
12589,1.577!,1.0
12590,1:16cv820. Cleven Et Al V. Mid-America Apartment Communities,0.0
12591,10 §2970,0.0
12592,10 Ark. L. Rev. 188,0.0
12593,10 Mass. Pac. Series 19:5,0.0
12594,10 nat. resources j. 840,0.0
12595,10 new books times editors recommend this week,0.0
12596,10 U.S. Code § 101 - Definitions,0.0
12597,10.08 Damages Are Available for Breach of Trust.,0.0
12598,100%25 violation rates waiting time penalties,0.0
12599,1006.2 illumination level,0.0
12600,1017 placement,0.0
12603,10-3205 SI,0.0
12604,105-242 10%25,0.0
12606,106 MSPR 23 (MSPB 2007),0.0
12607,1-060(b) excusable neglect,0.0
12608,10770.1 listed served,0.0
12609,109 S0. 3d 329,0.0
12610,1090 Sodomy With Person Under 14 (Pen. Code,0.0
12611,10b-5 fraud churning,0.0
12612,10th Cir. R. 31.1(A)(1),0.0
12615,11 U.S. Code § 702 - Election of trustee,0.0
12616,11 U.S.C. 363(f) no payment to junior mortgage holder short sale,0.0
12619,11 USC 525 credit union,0.0
12620,1101b introduction,0.0
12622,111 LRP 47585,0.0
12623,1128 prima facie,0.0
12627,118 LRP 24801,0.0
12628,11A-28(10),0.0
12629,11th amendment real party in interest,0.0
12630,11th circuit court of appeals Separate interest pension plan,0.0
12631,12 -61-910.3 CSR,0.0
12632,12 b affirmative defenses,0.0
12634,12 Olka Styat 2056,0.0
12636,12 Williston on contracts 1488,0.0
12638,"12(b)(6) ""res judicata""",0.0
12639,12(b)(6) proper assert defense statute of limitations,0.0
12640,12(e) summarily cited the alleged employment relationship FLSA,0.0
12641,12(f) strike affirmative defenses with prejudice,0.0
12642,12.02(6),0.0
12643,12.11 COPY OF THE WRITTEN JURY INSTRUCTIONS PROVIDED TO THE JURY,0.0
12646,1203.097!,0.0
12647,1213 Cal.App.4th 989,0.0
12648,122 USPQ2d 1030,0.0
12649,1-277,0.0
12650,1278 nlrb 947,0.0
12651,129 f.ed 134,0.0
12653,12-cv-02664-RM-KLM,0.0
12654,13 Am. Jur. 2d,0.0
12656,134 nj misc 393,0.0
12657,136 ad3d 18;16 ad3d 448;6 ad3d 576; 302 ad2d 911; 273 assd2d 205; 279 ad2d 564; 239 ad2d 559; 224 asd2d 392; 205 ad2d 669; 107 ad2d 787,0.0
12658,1381 demand released custody dismiss,0.0
12659,1391(f)(1) terrorism,0.0
12660,13a-12-260,0.0
12661,13a-7-3,0.0
12662,13SL-CC01681,0.0
12663,14 DCMR § 4303.3,0.0
12664,14 eeopub lexis 1520,0.0
12665,14 V.I.C. firearm,0.0
12666,14 VAC 5-260,0.0
12667,14.15 Motion to bring in third party defendant,0.0
12669,140 AM. J. Psychiatry 11 (1983),0.0
12670,1-400 CACI 408,0.0
12671,1404 transfer allegations conclusory,0.0
12673,14-10-114 CRS,0.0
12674,14300 corporation code,0.0
12676,14601.2 prior,0.0
12677,148.9 demurrer,0.0
12678,15 CHI. J. INT%2019L L. 256 (2014),0.0
12679,15 Pa.S.C. 135,0.0
12680,15 u.s. 1641(a) assignee warehouse lender,0.0
12681,15 U.S.C. § 1056(b),0.0
12685,150 fed 122,0.0
12686,1509.06!,0.0
12688,1511(g) business corporation,0.0
12689,15-2-23444-7 SEA,0.0
12690,1538.5 material at 1203.4,0.0
12691,1586 Cal. App. Unpub. LEXIS 9750,0.0
12692,15A-1343,0.0
12693,15th judicial circuit administrative order 11.113,0.0
12694,16 SEC Docket 228,0.0
12695,16(b),0.0
12696,16-105 Environment,0.0
12698,163A.010,0.0
12699,167 Sub 1107X,0.0
12700,16a-3-203,0.0
12701,16a-5-201,0.0
12702,17 njr 1918(a),0.0
12703,17 VTL 421,0.0
12704,170.1 motion pitchess hearing,0.0
12707,174-17 zuniga,0.0
12709,178 S.W.3d Edwards,0.0
12711,18 CRR-NY 441.17,0.0
12712,18 cv-182,0.0
12713,18 ncyrr 358-3.1,0.0
12714,18 P. Cons. Stat. Ann. § 111,0.0
12715,18 U.S. Code § 2703(b)(1)(A),0.0
12716,18 USCS § 371Health care kickbacks,0.0
12717,18 USSG 2K1.4,0.0
12718,183 a.d.3d 964,0.0
12719,18-804 Delaware limited liability company act,0.0
12720,18th JC,0.0
12723,19 PACS 1,0.0
12724,1-9 Webster's Real Estate Law in North Carolina § 9.11E (2017),0.0
12725,19.260 * MITIGATION OF DAMAGES medical proof,0.0
12726,1902 social security act,0.0
12727,1942.4 rent abatement,0.0
12728,1945 Tex. Gen. Laws ch. 269,0.0
12730,1956 Wis. L. Rev. 78 (1956) Statutes in Derogation of Common Law: The Canon as an Analytical Tool,0.0
12731,196 Cal App 3 1526,0.0
12732,197-11-158,0.0
12733,1973 ch 1152 §,0.0
12734,1976 S.L.D. 633.,0.0
12735,1978 maximum PPD rate,0.0
12737,1981 U.S.C.C.A.N. 1748,0.0
12738,1982 WL 43939,0.0
12739,"1983 ""motion to dismiss""",0.0
12740,1983 claim,0.0
12743,1983 joint and several liability,0.0
12744,1986 ANSI standards A117.1,0.0
12746,1988 Op. Att'y Gen. No. U88-6.,0.0
12747,1988 U.S.C.C.A.N. 5359,0.0
12748,1989 BR LEXIS 2305,0.0
12750,1990 WL 466180,0.0
12751,1992 WL 448794,0.0
12752,1996 U.S.C.C.A.N. 1208,0.0
12753,1996 WL 33483298,0.0
12754,1996 WL 33683163,0.0
12755,1996 WL 484369,0.0
12756,1997 abestos,0.0
12757,1999 cpf associates,0.0
12758,2 S.C.R. 858,0.0
12759,2 thomas lee hazen,0.0
12761,2.4(8) application,0.0
12762,2:12cv3998. Galarza V. Ethicon,0.0
12764,2:12cv5521. Cisek V. Ethicon,0.0
12766,2:12cv7037. Sciumbata Et Al V. Ethicon,0.0
12767,2:12cv7854. Balura Et Al V. Ethicon,0.0
12768,2:12cv8079. Leith V. Ethicon,0.0
12769,2:12cv8083. Mccumber V. Ethicon,0.0
12770,2:12cv8953. Searcy Et Al V. Ethicon,0.0
12772,2:12cv9038. Dixon V. Ethicon,0.0
12774,2:13cv1521. Evans V. Ethicon,0.0
12775,2:13cv2647. Wright Et Al V. Ethicon,0.0
12776,2:13cv275. Putano Et Al V. Ethicon,0.0
12778,2:17cv8948. Doe V. Ortho-La Holdings,0.0
12779,20 am crim l. rev. 31,0.0
12780,20 Am.Jur.2d,0.0
12781,20 Holmes,0.0
12782,20 Pa. Code 1313,0.0
12783,20%25 Rule 702 qualifications,0.0
12784,20.2053-1 japan laws,0.0
12785,20.32 Integration or Merger Clause Is Not Conclusive Evidence of Integration.,0.0
12789,2001 ny slip op 03652,0.0
12790,2001 TTAB LEXIS 32 *,0.0
12791,2001 WL 1677028,0.0
12792,2002 ohio 4328,0.0
12793,2003 U.S. LEXIS 28559,0.0
12797,2005 ocga 46-7-3,0.0
12801,2006 WL 8205875,0.0
12803,2007 NY Slip Op 31428 (U),0.0
12804,2007 US DIST LEXIS 69651; 2007 US DIST LEXIS 64161; 2006 US DIST LEXIS 5065; 2001 US DIST LEXIS 11244; 1996 US DIST LEXID 3017; 88 F3D 689;,0.0
12805,2007 WL 1424596,0.0
12806,2007 WL 1995087,0.0
12807,2008 Del. Ch. LEXIS 2433842,0.0
12809,2008 WL 6085098,0.0
12810,2009 PA O.O.R.D. LEXIS 2016,0.0
12811,2009 WL 3064059,0.0
12814,201 KAR 8:580E,0.0
12815,2010 Colorado Public Utility Commission,0.0
12816,2010 wl 2292002,0.0
12817,2011 IL App 091911,0.0
12818,2011 Mich. State. L. Rev. 755,0.0
12819,2011 ny wrk comp g0040181,0.0
12820,2011 WL 13176159,0.0
12821,2011 wl 30031,0.0
12822,2011 WL 6002680,0.0
12823,2012 md dist lexis 374,0.0
12824,2012 S.C.C. Ann. Rept. 337,0.0
12826,2012 U.S. LEXIS 171070,0.0
12827,2012 WL 10450139,0.0
12829,2013 D.C. App. LEXIS 414 2015 D.C. App. LEXIS 105 2014 U.S. Dist. LEXIS 100100 2015 U.S. App. LEXIS 11039 (June 26,0.0
12830,2013 district court lexis 8641,0.0
12831,2013 U.S. Dist. LEXIS,0.0
12832,2013 U.S. LEXIS 162607,0.0
12833,2013 WL 12129603,0.0
12835,2013 WL 7172762,0.0
12836,2014 Cal. App. unpublished LEXIS 2248,0.0
12837,2014 IL (1st) App 133964,0.0
12838,2014 IL App (3) 130948-U,0.0
12839,2014 IL App (3d) 130269,0.0
12840,2014 N.Y. Misc. LEXIS,0.0
12841,2014 NH Lexis Tax 107,0.0
12842,2014 NYLJ LEXIS 4161,0.0
12843,2014 WL 12609318,0.0
12844,2014 WL 2003041,0.0
12845,2014 wl 2154148,0.0
12847,2015 IL App (1st) 13120-U,0.0
12848,2015 lexis 11144,0.0
12850,2015 U.S. Dist. LEXIS,0.0
12851,2015 U.S. Dist. LEXIS 92972,0.0
12852,2015 WL 11027036,0.0
12853,2015 WL 11089490,0.0
12854,2015 WL 12656280,0.0
12855,2015 WL 2342394,0.0
12856,2016 Cal Wk Comp PD Lexis 495,0.0
12859,2016 NY Wrk Comp G0713095,0.0
12861,2016 U.S. Dist. LEXIS,0.0
12862,2016 U.S. LEXIS 187267,0.0
12863,2016 US Lexis 62103,0.0
12864,2016 WL 10489865,0.0
12865,2016 WL 10587126,0.0
12866,2016 WL 4216724,0.0
12867,2016 WL 4703873,0.0
12869,2016 WL 6403883,0.0
12870,2016 WL 6618442,0.0
12871,2016-1 Tenn. Code Ann. Adv. Legis. Serv. 110 (LexisNexis),0.0
12872,2017 Cal. Wrk. Comp. P.D. LEXIS,0.0
12875,2017 tex crim app lx 11966,0.0
12876,2017 TNT 224-31,0.0
12877,2017 U.S. Dist. LEXIS 12565,0.0
12878,2017 U.S. Dist. Lexis 1372292017,0.0
12882,2017 wl 8809714,0.0
12883,2017-2018 supreme court term,0.0
12884,201759 No. 3 DRI For Def. 42,0.0
12885,20-18,0.0
12886,2018 BIA LEXIS 26,0.0
12887,2018 CAF 133,0.0
12888,2018 Cal. LEXIS 3152 (Cal. Apr. 30,0.0
12889,2018 cal. wrk. comp. p.d. 145,0.0
12890,2018 djdar 4520,0.0
12891,2018 FL statutes chapter 458,0.0
12892,2018 il 121939,0.0
12893,2018 S. 1142 school safety,0.0
12894,2018 Slip Op 05206 (July 11,0.0
12895,2018 Tex. App. LEXIS 6554,0.0
12896,2018 U.S. Dist. LEXIS 12757,0.0
12897,2018 U.S. Dist. LEXIS 71103,0.0
12899,2018 WL 1532849,0.0
12900,2018 WL 1806584,0.0
12901,2018 WL 264607,0.0
12903,2018 WL 3911200,0.0
12906,202 u.s. dist. lexis 134824,0.0
12907,203 g,0.0
12909,204 Pa. Code § 303.4(c). More like this Headnote,0.0
12910,205-e,0.0
12911,206.623 M.C.L.,0.0
12912,207 cal app3th 504,0.0
12913,"208 Cal.App.d"" 584",0.0
12914,20-99.1:1,1.0
12915,209-a,0.0
12916,21 Cal.3d at pp. 317,0.0
12917,21 CFR 1.106 federal register,0.0
12919,21 HASTINGS CONST. L.Q. 15,0.0
12920,21 NYCRR Pt. 2190,0.0
12921,21 va. l. rev. 763,0.0
12922,2103 us dist lexis 191386,0.0
12923,2104 Ark. 524,0.0
12924,213.111 front pay,0.0
12925,2-1401 expungement,0.0
12926,216-RICR-10-10-5,0.0
12927,217 Chrystie Street,0.0
