query,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_not
rule 42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meuse v. Egg Harbor Township Police Department, No. A-4553-90T5 (App. Div. May 6, 1992)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MI Const Art 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mich. Comp. law section 205.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Michael Morton Act, 2013 Tex. SB 1611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mil. R. Evid. 304(c),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Military and Veterans Code Section 800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
military justice act 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Military Rule of Evidence 404(b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
military rule of evidence 609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Miller & Starr, Cal Real Estate 3d section 19:6.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"millington, charter, 6-30-101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mining 15 minute notification OSHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Minn. Stat. section 550.37, subds. 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MINOR ROLE 3b1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Minuteman Trucks, Inc. v. HN80 Corporation and Sterling Truck Corp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"misdemeanor search warrant, 1139, cultivation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miss. Administrative Code section 35.III.8.06(201.01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miss. Code Ann. 339.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
missing the bar date in a chapter 11 bankruptcy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Missouri approved instruction 4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
missouri code 130.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Missouri Laws 431.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
missouri rule of civil procedure 56.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
misuse of 911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MO ST 379.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mo. Rev. Stat. section 401.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
model jury instruction 5.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Model Rules of Prof'l Conduct r. 1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Modern Federal Jury Instructions%2014Civil.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Modern status of Federal Civil Procedure Rule 54(b) governing entry of judgment on multiple claims, 89 A.L.R. Fed. 514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Modern status of rules as to existence of implied warranty of habitability or fitness for use of leased premises, 40 A.L.R.3d 646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
monell liability 1983 final policy maker elected official,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
money launder title 21 Section 851 felony drug offense 1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mont. R. App. P. 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Montana rule of civil procedure 56(f),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Montana Rule of Evidence 407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Montana Stat. 39-3-203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Moore v. Ashland Chemical, Inc., 151 f. 3d 269, 276 (5th Cir. 1998), cert denied, 56 U.S. 1064, 119 S. Ct. 1454 (1999).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
morgan v state pd-0758-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mortgage merges into judgment 1.540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion for a new trial 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MOTION FOR ALTERNATE SERVICE. (DOM REL 70),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motion for leave to reargue under cplr 2221 (d) properly denied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion for new article 32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion for protective order under 57.03 that deposition be limited to questions not covered in first deposition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion for relief from discharge injunction 524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motion for sanctions family law 271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion for sanctions family law code 271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Motion to dismiss 12(b)(5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to dismiss ADA fails to alleges 15 or more employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to dismiss Section 349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to dismiss section 349 patent infringement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to dismiss under section 707(b)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Motion to Disqualify Counsel Rule 3.08 Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to enforce stipulation chapter 83 writ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to exceed 30 interrogatories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to extend stay chapter 13 362(c)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to leave to amend 2255 motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"motion to remand, third party defendant, U.S.C.S. 1441(a), motor vehicle accident",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to reopen i-130 denial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
motion to vacate order of dismissal of chapter 13 case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"motion, order, chapter 16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Motor vehicle insurance; Priority of coverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MRE 201 Judicial Notice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MRE 412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MRE 412 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MRE 513(d)(7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ms 518.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mta bus city stop maintain insurance law 5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MULTIDISTRICT LITIGATION NO. 1:11-MD-2218-TWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Multiple 3rd party beneficiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Multnomah county slr 5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Munden v. Ultra-Alaska Associates (9th Cir. 1987) 849 F.2d 383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murray v. Indus. Comm%2019n of Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"N.C. Gen. Stat. section 58-63-15(11)(f),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.C. R. Civ. P. 4(j)(5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"N.J. Court Rules, R. 4:23-5(a)(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J. Stat. section 2A:34-10 Plaintiff non-resident Defendant moved out of state,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.A.C. 40A:12A-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.A.C. 58:10B-1 definition of brownfield site federal government property,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.A.C. 8:64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.R. 1612 (b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.S.A. 18:15-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.J.S.A. 26:2S6.1(c),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.M. Stat. Ann. section Labs-testif-ied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.Y. Ins. Law section 149(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.Y. Penal Law sec. 130.52 intimate parts kissing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"N.Y. Penal Law sec. 250.45, landlord, public space",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.Y.L.L. 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N.Y.S.2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
name(1120 club),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
name(j2 global),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
name(Student loan) 11th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
name(233rd Street Partnership),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nat'l Collegiate Student Loan Trust 2003-1 v. Beverly, 2014-Ohio-4346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
national defense authorization act for fiscal year 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nature 2015; 525: 127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NAVAIRINST 13034.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NC 58-41-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"nc jurisdiction superior court $25,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ncgs 14.277.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ND ST section 39-21-45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Neb. Rev. St. 44-4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nebraska Revised Statute 43-2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Necochea v. Superior Court, (1972) 23 Cal.App.3d 1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
negligence; food allergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Neighborhood Legal Services of Los Angeles County v. Workers%2019 Compensation Appeals Bd.,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nestle USA, Inc. v Steuben Foods, Inc., IPR2015-00195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nevada rule of civil procedure 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nevada Rule of Professional Conduct 1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"New Appleman on Insurance, Library Edition, Ch. 17,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
new jersey party admission njre 803(b)(4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
new jersey top 20 law firms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"New Milford Bd. of Educ., P.E.R.C. No. 93-102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
New York City Building Code section28-301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"New York City, N.Y., Rules, Tit. 28, section 25-101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NEW YORK PRACTICE section 168C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
new York title 10 400.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NFPA 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 1.25-a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHCAR Part Ins. 3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nishiki v. Danko Meredith, APC, 2018 Cal. App. LEXIS 676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NIST 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nist handbook 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NIST handbook 44 edition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nj 11:3-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJ 2A-14-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJ A3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJ AB 2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nj adc 11:1-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJ Ethics Opinion 707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJAC 13:45a-26.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJAC 7.25-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NJAC 8:64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
njsa 52:4b-34 248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
njsa 6A:9B-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nlj 500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. 11-1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. 18-cv-1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. 2017-1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. A-1690-16T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. A-1955-15T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No. JC-0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
norman w\2 saffra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 90(c),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notice of Intent Pursuant to Supreme Court Rule 90(c) is provided in the Article I Forms Appendix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
notice of removal FROM STATE COURT northern district 28 U.S.C. section 1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NRS 42.007 applies to all business entities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NRS 50.095 conviction date county title,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
number of chapter 11 bankruptcy attorneys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
number(1:15-cv-518),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
number(1282CV01989),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
number(15-cv-1214),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
number(S18C1317),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NV Ab 474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nv s.b. 350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny 202.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny 5015 child support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny cls cps 2.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY CLS Family Act section 438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY CLS FCA Article 5-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NY CLS Gen Mun section 50-e, Part 1 of 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY CLS Real P section 233 water meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny cplr 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny general municipal 239-BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code 210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pl 120.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ny town law 81 town hall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ny vtl 1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY WCL Section 25A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NYC Human rights law 8-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NYGOL 7-103 failure to give notice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL 40.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NYS Social Service regulation 457.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O.A.C. 4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O.A.C. 5717-1-07(A)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"O.C.G.A. 50-21-26, NOTICE OF CLAIM, COMPLAINT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O.G.C.A. section 14-11-504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
o755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oac 3301-83-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OAC 4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oac 4729-9-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oac 5160-2-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oag 1979-1980 no 5821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OAG 62-517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OAG 63-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OAG 83-154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OAG 91-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
object motion to remand rule 72 magistrate district judge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
objection 1.360 cumulative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
obstruction roadway right of way 50-21-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ocga 15-19-14 attorney's lien alimony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OCGA 16-10-24(a) jury charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ocga 17-7-170 misconduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ocga 19-6-2 attorney's fees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ocga 24-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ocga 24-9-67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ochoa v. Empresas ICA, S.A.B. de C.V., 2012 LEXIS 11177, *6 (S.D. Fla. Aug. 8, 2012)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OEC 404(3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OFCCP Directive 307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
offenses punishable by statutory maximum of more than 10 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ohio 2315.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ohio Adm. Code 5705-3-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ohio Jur 317 Executors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ohio Rule of Civil Procedure 26(b)(5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohio rule of evidence 608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OK stat section 15-245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Okla. admin code 36:10-3-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
olin 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
once a witness asserts 5th amendment privilege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
one final judgment rule 998 res judicata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OneMain Holdings 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ONNI 200 Lasalle LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
opening the door to previously excluded evidence under M.R.E. 404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OPNAV 3710.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OPNAV 3710.T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
opposing affidavit 2 business days prior to motion for summary judgment hearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
opposition to 12b6 motion to dismiss whistleblower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ops St Compt 413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oregon rule of professional conduct 1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Orlando Code section Sec. 8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS section 20.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORS section 742.504 90 days,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORS 659A.150-659A.186 key employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
osha 300 log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ov 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
overbreadth vagueness relevance compel discovery cplr 3124 no fault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ovi suppression 9th district ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P 400-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P-870235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P.L. 97-377 Section 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P.R.C.P. 1910.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA 63-490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA 73-585 open space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pa corporate law 1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA rule of criminal procedure 573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pa title 23 domestic relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA. STAT. section 4307(a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pa.r.c.p. 4012(a)(9) protective order commercial information internal operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pa.R.Crim.P. 305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pain and suffering 5b lien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAL 1209-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
parol evidence; ambiguity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
paternity plan family law rules filed within 60 days,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Patient Safety Act of 2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pawn%2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pc 1203.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 136.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 21380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pc 273a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 290.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pc 667.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pen code 1054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pen code 182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pen code 23612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pen code 3051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pen. Code, section 1001.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal 10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal 120.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code section 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code 1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1001.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1170.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1170.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1192.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1202.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 12022.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1203.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1203.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 136.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 1473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal code 148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 186.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 186.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal code 212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 21310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 25850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 2800.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 288.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 288.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 29800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 311.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
